"MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice","NoGarage","NoBsmt","LotFrontageMissing","Artery","Feedr","Norm","PosA","PosN","RRAe","RRAn","RRNe","RRNn","SecondFlr","Remodeled","BrandNew","HighSeason","BedSize","RoomSize"
"60","RL",0,18275,"Pave","None","IR1","HLS","AllPub","Inside","Gtl","NAmes","1Fam","2Story",7,8,1962,1998,"Gable","CompShg","Plywood","Plywood","None",0,2,3,"CBlock",3,4,5,6,636,2,0,802,1438,"GasA",3,"Y",5,1900,548,0,2448,1,0,3,0,3,1,2,9,1,2,5,"Attchd",1962,3,2,441,4,4,"Y",520,102,0,0,0,0,1,3,"None",0,9,2006,"WD","Normal",NA,0,0,1,"0","0","1","0","0","0","0","0","0","1","1","0","0",816,272
"50","RL",60,12144,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","1Fam","1.5Fin",4,6,1950,1950,"Gable","CompShg","BrkComm","Wd Sdng","None",0,2,3,"CBlock",3,4,2,4,455,2,0,455,910,"GasA",4,"Y",5,910,611,0,1521,0,0,1,1,3,1,3,6,5,0,1,"Detchd",1950,2,1,597,3,4,"Y",199,0,168,0,0,0,1,3,"None",0,9,2006,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","1","0","0","0",507,253.5
"90","RL",60,8544,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Duplex","1Story",3,4,1950,1950,"Gable","CompShg","BrkFace","Stone","None",0,2,3,"Slab",1,1,1,1,0,1,0,0,0,"Wall",2,"N",3,1040,0,0,1040,0,0,2,0,2,2,2,6,1,0,1,"Detchd",1950,2,2,400,4,3,"Y",0,0,0,0,0,0,1,3,"None",0,12,2006,"WD","Normal",NA,0,1,0,"0","0","1","0","0","0","0","0","0","0","0","0","0",520,173.333333333333
"90","RL",75,8512,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Duplex","1Story",5,5,1960,1960,"Hip","CompShg","BrkFace","BrkFace","None",0,2,3,"CBlock",3,3,2,2,0,2,0,1556,1556,"GasA",3,"Y",5,1556,0,0,1556,0,0,2,0,4,2,2,8,1,0,1,"None",1960,1,0,0,1,1,"Y",0,0,0,0,0,0,1,3,"None",0,9,2006,"WD","Normal",NA,1,0,0,"0","0","1","0","0","0","0","0","0","0","0","0","0",389,194.5
"20","RL",70,7000,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","1Fam","1Story",5,4,1961,1961,"Hip","CompShg","BrkFace","BrkFace","None",0,2,3,"CBlock",3,4,2,7,781,2,0,369,1150,"GasA",3,"Y",5,1150,0,0,1150,0,0,1,0,3,1,2,6,1,0,1,"Attchd",1961,3,1,288,4,4,"Y",0,0,0,0,162,0,1,3,"None",0,7,2006,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","0","0","0","1",383.333333333333,191.666666666667
"20","RL",74,7400,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","NAmes","1Fam","1Story",7,6,1962,1962,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,2,3,"CBlock",3,4,2,3,809,2,0,236,1045,"GasA",4,"Y",5,1045,0,0,1045,1,0,1,0,3,1,2,6,1,0,1,"Detchd",1962,2,2,528,4,4,"Y",0,0,0,0,0,0,1,3,"None",0,3,2006,"WD","Normal",NA,0,0,0,"1","0","1","0","0","0","0","0","0","0","0","0","0",348.333333333333,174.166666666667
"20","RL",70,7000,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","1Fam","1Story",5,6,1962,1962,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,2,3,"CBlock",3,4,2,5,468,2,0,396,864,"GasA",4,"Y",5,864,0,0,864,0,1,1,0,3,1,2,5,1,0,1,"Attchd",1962,2,1,336,4,4,"Y",0,0,0,0,0,0,1,2,"None",0,2,2006,"WD","Normal",NA,0,0,0,"1","0","1","0","0","0","0","0","0","0","0","0","0",288,172.8
"190","RL",70,7000,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","2fmCon","SFoyer",5,5,1962,1962,"Gable","CompShg","MetalSd","MetalSd","None",0,2,3,"CBlock",3,4,4,6,953,2,0,72,1025,"GasA",3,"Y",5,1025,0,0,1025,1,0,1,0,3,1,2,6,1,0,1,"None",1962,1,0,0,1,1,"Y",96,80,0,0,0,0,1,3,"None",0,3,2006,"WD","Normal",NA,1,0,0,"1","0","1","0","0","0","0","0","0","0","0","0","0",341.666666666667,170.833333333333
"70","RM",62,9856,"Pave","Grvl","Reg","Lvl","AllPub","Corner","Gtl","OldTown","1Fam","2Story",5,8,1900,2005,"Hip","CompShg","CemntBd","CmentBd","None",0,3,4,"PConc",2,4,2,2,0,2,0,716,716,"GasA",5,"Y",4,1007,1007,0,2014,0,0,2,0,5,1,2,8,1,0,1,"Detchd",1900,2,2,624,4,4,"Y",0,72,167,0,0,0,1,3,"None",0,6,2006,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","1","1","0","1",402.8,251.75
"50","RM",60,9600,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","1Fam","1.5Fin",5,6,1948,1950,"Gable","CompShg","MetalSd","MetalSd","Stone",264,2,3,"CBlock",3,4,2,4,276,2,0,936,1212,"GasA",4,"Y",4,1226,442,0,1668,1,0,1,0,3,1,2,6,1,0,1,"Detchd",1948,2,1,240,4,4,"Y",0,0,140,0,0,0,1,3,"None",0,5,2006,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","1","1","0","1",556,278
"50","RM",60,5520,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","OldTown","1Fam","1.5Fin",4,6,1920,1980,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,2,3,"PConc",3,3,2,3,284,2,0,863,1147,"GasA",3,"N",5,1147,510,0,1657,0,0,1,0,4,1,1,9,1,1,4,"Detchd",1920,2,1,162,3,3,"N",0,0,0,0,0,0,1,3,"None",0,7,2006,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","1","1","0","1",414.25,184.111111111111
"50","RM",60,9600,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","1Fam","1.5Fin",6,8,1900,2004,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,2,3,"BrkTil",3,4,2,4,381,2,0,399,780,"GasA",5,"Y",5,940,476,0,1416,0,1,1,0,3,1,3,7,1,0,1,"Detchd",1956,2,2,400,4,4,"Y",0,24,0,0,0,0,1,3,"None",0,6,2006,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","1","1","0","1",472,202.285714285714
"70","RM",58,6451,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","1Fam","2Story",7,7,1900,1970,"Gable","CompShg","AsbShng","Wd Sdng","None",0,2,3,"Stone",3,4,2,4,208,2,0,504,712,"GasA",4,"Y",5,848,580,0,1428,1,0,1,0,4,1,2,7,1,0,1,"Detchd",1985,4,2,576,4,4,"Y",264,0,84,0,0,0,1,3,"None",0,5,2006,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","1","1","0","1",357,204
"70","RM",66,3960,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","1Fam","2Story",7,8,1930,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,2,3,"BrkTil",3,4,2,2,0,2,0,502,502,"GasA",3,"N",5,502,502,0,1004,0,0,1,0,2,1,3,5,1,1,2,"Detchd",1930,2,1,200,3,4,"N",280,0,68,0,0,0,1,4,"None",0,7,2006,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","1","1","0","1",502,200.8
"190","RM",56,7745,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","2fmCon","1.5Fin",4,6,1900,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,3,3,"PConc",3,4,2,2,0,2,0,938,938,"GasA",4,"N",5,1084,867,0,1951,0,0,2,0,4,2,1,9,1,0,1,"Detchd",1993,2,2,576,4,4,"P",0,6,28,0,0,0,1,3,"None",0,4,2006,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","1","1","0","0",487.75,216.777777777778
"30","RM",56,7741,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","1Fam","1Story",6,5,1924,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,2,3,"BrkTil",3,3,2,5,143,4,72,817,1032,"GasA",4,"N",4,1032,0,0,1032,0,0,1,0,2,1,2,5,1,0,1,"Detchd",1995,2,1,280,4,4,"Y",0,0,112,0,0,0,1,4,"None",0,6,2006,"COD","Abnorml",NA,0,0,0,"0","0","1","0","0","0","0","0","0","0","1","0","1",516,206.4
"30","RM",50,5633,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","1Fam","1Story",5,7,1925,1950,"Gable","CompShg","MetalSd","Stucco","None",0,2,3,"BrkTil",3,3,2,2,0,2,0,844,844,"GasA",3,"Y",5,844,0,0,844,0,0,1,0,2,1,2,5,1,0,1,"Detchd",1925,2,1,216,4,4,"N",50,81,123,0,0,0,1,3,"None",0,7,2006,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","0","1","0","1",422,168.8
"20","RM",60,7200,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","1Fam","1Story",4,5,1950,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,2,3,"CBlock",3,4,2,2,0,2,0,576,576,"GasA",5,"Y",5,864,0,0,864,0,0,1,0,2,1,2,5,1,0,1,"Detchd",1952,3,1,528,4,4,"Y",0,0,0,0,115,0,1,3,"None",0,8,2006,"COD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","0","0","0","0",432,172.8
"70","RM",42,7614,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Mod","OldTown","1Fam","2Story",3,5,1905,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,2,3,"BrkTil",3,3,3,2,0,2,0,738,738,"GasA",4,"Y",4,714,662,0,1376,0,0,1,0,2,1,2,7,1,0,1,"Detchd",1930,2,1,216,4,4,"N",0,0,104,0,225,0,1,3,"None",0,3,2006,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","1","1","0","0",688,196.571428571429
"190","RM",50,6000,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","OldTown","2fmCon","1Story",5,7,1955,1955,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,2,3,"CBlock",3,4,4,7,576,2,0,384,960,"GasA",3,"Y",4,960,0,0,960,1,0,1,0,3,1,2,5,1,0,1,"Detchd",1976,2,2,576,4,4,"Y",0,0,0,0,0,0,1,3,"None",0,6,2006,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","0","0","0","1",320,192
"50","RM",50,6000,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","OldTown","1Fam","1.5Fin",5,7,1924,1950,"Gable","CompShg","MetalSd","MetalSd","BrkFace",145,2,4,"PConc",3,4,2,2,0,2,0,816,816,"GasA",5,"Y",5,816,750,0,1566,0,0,1,1,5,1,3,7,1,0,1,"Detchd",1976,2,2,450,4,4,"Y",24,0,296,0,0,0,1,4,"None",0,8,2006,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","1","1","0","0",313.2,223.714285714286
"30","RM",52,7830,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","OldTown","1Fam","1Story",3,5,1921,1950,"Gable","CompShg","AsbShng","AsbShng","None",0,2,3,"BrkTil",2,4,2,3,416,2,0,76,492,"GasA",3,"Y",5,492,0,0,492,1,0,1,0,1,1,2,3,1,0,1,"Detchd",1921,2,1,200,3,4,"N",0,0,78,0,0,0,1,3,"None",0,6,2006,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","0","1","0","1",492,164
"50","RM",56,9576,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","OldTown","1Fam","1.5Fin",6,7,1945,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,2,3,"CBlock",2,4,2,4,310,2,0,460,770,"GasA",3,"Y",5,885,297,0,1182,0,0,1,1,3,1,2,5,1,0,1,"Detchd",1945,2,1,378,3,4,"Y",0,0,0,0,0,0,1,2,"None",0,5,2006,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","1","1","0","1",394,236.4
"30","RM",48,5747,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","OldTown","1Fam","1Story",3,4,1920,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,2,3,"PConc",3,4,2,2,0,2,0,798,798,"GasA",4,"Y",5,840,0,0,840,0,0,1,0,2,1,1,5,1,0,1,"Detchd",1938,2,1,250,4,3,"N",112,0,0,0,0,0,1,3,"None",0,6,2006,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","0","1","0","1",420,168
"75","RM",70,6300,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","OldTown","1Fam","2.5Unf",7,6,1910,2005,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,2,3,"BrkTil",3,4,2,2,0,2,0,1226,1226,"GasA",5,"Y",5,1226,878,0,2104,0,0,2,0,5,1,2,9,1,0,1,"Detchd",1910,2,2,432,3,4,"P",0,341,88,0,0,0,1,3,"None",0,7,2006,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","1","1","0","1",420.8,233.777777777778
"90","RM",33,5976,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Duplex","2Story",5,7,1920,1950,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,2,3,"PConc",3,4,2,2,0,2,0,624,624,"GasA",4,"N",4,624,624,0,1248,0,0,2,0,2,2,2,8,1,0,1,"None",1920,1,0,0,1,1,"N",0,130,256,0,0,0,1,3,"None",0,12,2006,"WD","Normal",NA,1,0,0,"0","0","1","0","0","0","0","0","0","1","1","0","0",624,156
"20","RM",65,9750,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","1Fam","1Story",5,5,1958,1958,"Hip","CompShg","HdBoard","HdBoard","None",0,2,3,"CBlock",3,4,2,2,0,2,0,960,960,"GasA",5,"Y",5,960,0,0,960,0,0,1,0,3,1,2,5,1,0,1,"Detchd",2002,2,2,624,4,4,"Y",0,0,0,0,0,0,1,3,"Gar2",4500,7,2006,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","0","0","0","1",320,192
"50","C (all)",63,4761,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","IDOTRR","1Fam","1.5Unf",3,3,1918,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,1,2,"BrkTil",3,3,2,2,0,2,0,1020,1020,"GasA",2,"N",2,1020,0,0,1020,0,0,1,0,2,1,1,5,1,0,1,"None",1918,1,0,0,1,1,"N",0,0,105,0,0,0,1,3,"None",0,10,2006,"ConLD","Normal",NA,1,0,0,"0","0","1","0","0","0","0","0","0","0","1","0","0",510,204
"70","RL",69,11737,"Pave","None","IR1","Bnk","AllPub","Inside","Gtl","BrkSide","1Fam","2Story",6,7,1924,1996,"Gambrel","CompShg","BrkComm","Stucco","None",0,2,3,"BrkTil",3,4,2,2,0,2,0,848,848,"GasW",3,"N",5,1017,810,0,1827,0,0,1,0,2,1,2,9,1,1,5,"Detchd",1943,2,1,240,3,4,"Y",27,36,42,0,0,0,1,5,"None",0,5,2006,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","1","1","0","1",913.5,203
"50","RM",51,6120,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","1Fam","1.5Fin",3,5,1930,1950,"Gable","CompShg","AsbShng","AsbShng","None",0,3,3,"CBlock",3,4,2,4,347,2,0,381,728,"GasA",5,"Y",5,728,434,0,1162,1,0,1,0,3,1,2,6,1,0,1,"Detchd",1930,2,1,258,3,2,"Y",0,24,0,0,0,0,1,3,"None",0,11,2006,"ConLI","Abnorml",NA,0,0,0,"0","0","1","0","0","0","0","0","0","1","1","0","0",387.333333333333,193.666666666667
"50","RM",51,6120,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","1Fam","1.5Fin",5,7,1930,1984,"Gable","CompShg","MetalSd","MetalSd","None",0,2,4,"BrkTil",3,4,2,2,0,2,0,741,741,"GasA",4,"Y",5,741,583,0,1324,0,0,1,0,3,1,3,7,1,0,1,"Detchd",1930,2,1,180,3,4,"Y",0,0,55,0,0,0,1,3,"None",0,2,2006,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","1","1","0","0",441.333333333333,189.142857142857
"30","RL",50,11672,"Pave","Pave","IR2","Lvl","AllPub","Inside","Gtl","BrkSide","1Fam","1Story",5,5,1925,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,2,3,"BrkTil",3,4,2,2,0,2,0,816,816,"GasA",3,"Y",4,816,0,0,816,0,0,1,0,2,1,2,4,1,0,1,"Detchd",1925,2,1,210,3,3,"N",168,0,112,0,0,0,1,3,"None",0,7,2006,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","0","1","0","1",408,204
"50","RM",90,33120,"Pave","None","IR3","Lvl","AllPub","Inside","Gtl","OldTown","1Fam","1.5Fin",6,5,1962,1962,"Gable","CompShg","BrkFace","Wd Sdng","None",0,2,3,"CBlock",3,4,2,2,0,2,0,1595,1595,"GasA",3,"Y",5,1611,875,0,2486,0,0,2,0,5,1,2,8,1,1,5,"Detchd",1962,2,2,576,4,4,"Y",0,0,0,0,0,0,1,3,"None",0,10,2006,"WD","Normal",NA,0,0,0,"0","1","0","0","0","0","1","0","0","1","0","0","0",497.2,310.75
"50","RM",60,10320,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","1Fam","1.5Fin",4,5,1924,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,2,3,"BrkTil",3,3,2,2,0,2,0,596,596,"GasA",1,"Y",3,834,596,0,1430,0,0,2,0,3,1,1,7,1,0,1,"Detchd",1924,2,2,370,3,3,"Y",218,0,0,0,210,0,1,3,"None",0,10,2006,"WD","Abnorml",NA,0,0,0,"0","0","1","0","0","0","0","0","0","1","1","0","0",476.666666666667,204.285714285714
"70","RM",60,7518,"Pave","None","Reg","Lvl","AllPub","FR3","Gtl","IDOTRR","1Fam","2Story",5,8,1910,2004,"Gable","CompShg","AsbShng","Plywood","None",0,1,4,"BrkTil",2,3,2,2,0,2,0,396,396,"GasA",4,"Y",5,665,665,0,1330,0,0,1,0,3,1,2,7,1,0,1,"Detchd",2001,2,1,390,4,4,"N",0,72,45,0,0,0,1,4,"None",0,7,2006,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","1","1","0","1",443.333333333333,190
"30","RM",50,9000,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","1Fam","1Story",5,4,1919,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,2,3,"BrkTil",3,4,2,2,0,2,0,610,610,"GasA",5,"N",4,819,0,0,819,0,0,1,0,2,1,3,4,1,0,1,"None",1919,1,0,0,1,1,"N",0,0,0,0,0,0,1,3,"None",0,9,2006,"WD","Abnorml",NA,1,0,0,"0","0","1","0","0","0","0","0","0","0","1","0","0",409.5,204.75
"30","RM",60,7200,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","IDOTRR","1Fam","1Story",6,6,1930,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,2,3,"BrkTil",3,4,2,3,343,2,0,641,984,"GasA",3,"Y",3,984,0,0,984,0,0,1,0,3,1,2,6,1,0,1,"Detchd",1930,2,1,308,4,4,"N",0,0,164,0,0,0,1,3,"None",0,3,2006,"ConLI","Family",NA,0,0,0,"0","0","1","0","0","0","0","0","0","0","1","0","0",328,164
"50","RL",82,12375,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","1Fam","1.5Fin",5,5,1951,1951,"Gable","CompShg","HdBoard","HdBoard","Stone",41,2,2,"CBlock",3,4,2,5,329,2,0,477,806,"GasA",3,"Y",5,1081,341,0,1422,1,0,1,0,3,1,2,7,1,1,4,"Detchd",1951,2,1,288,4,4,"Y",0,0,0,0,0,0,1,2,"None",0,6,2006,"WD","Normal",NA,0,0,0,"0","1","1","0","0","0","0","0","0","1","0","0","1",474,203.142857142857
"90","RL",120,11136,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","Sawyer","Duplex","1Story",6,5,1964,1964,"Gable","CompShg","BrkFace","BrkFace","None",0,2,3,"CBlock",3,4,2,2,0,2,0,1921,1921,"GasA",3,"Y",5,1921,0,0,1921,0,0,2,0,4,2,2,8,1,0,1,"Detchd",1964,2,2,576,4,4,"Y",0,180,0,0,0,0,1,3,"None",0,7,2006,"WD","Normal",NA,0,0,0,"0","1","0","0","0","0","0","0","0","0","0","0","1",480.25,240.125
"20","RL",100,21370,"Pave","None","Reg","Lvl","AllPub","FR2","Gtl","Sawyer","1Fam","1Story",5,5,1950,1950,"Gable","CompShg","Wd Sdng","MetalSd","None",0,2,3,"Slab",1,1,1,1,0,1,0,0,0,"GasA",3,"Y",4,1640,0,0,1640,0,0,1,0,3,1,2,7,4,1,5,"Attchd",1950,3,2,394,4,4,"Y",0,0,225,0,0,0,1,3,"Shed",600,6,2006,"WD","Normal",NA,0,1,0,"0","0","1","0","0","0","0","0","0","0","0","0","1",546.666666666667,234.285714285714
"30","RL",55,8250,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Edwards","1Fam","1Story",5,7,1935,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,2,3,"Slab",1,1,1,1,0,1,0,0,0,"GasA",3,"N",5,1032,0,0,1032,0,0,1,0,2,1,2,6,1,1,4,"Detchd",1939,2,1,260,4,4,"Y",0,0,121,0,0,0,1,3,"None",0,6,2006,"WD","Normal",NA,0,1,0,"0","0","1","0","0","0","0","0","0","0","1","0","1",516,172
"30","RL",50,5220,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","SWISU","1Fam","1Story",5,3,1936,1950,"Gable","CompShg","Wd Sdng","Wd Shng","None",0,2,3,"BrkTil",3,4,2,2,0,2,0,830,830,"GasA",4,"Y",5,879,0,0,879,0,0,1,0,2,1,2,4,1,0,1,"Detchd",1936,2,1,180,4,4,"P",0,108,0,0,0,0,1,3,"None",0,1,2006,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","0","1","0","0",439.5,219.75
"20","RL",50,5500,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","SWISU","1Fam","1Story",7,5,2004,2004,"Shed","CompShg","VinylSd","VinylSd","None",0,2,3,"PConc",4,5,3,7,510,3,373,190,1073,"GasA",5,"Y",5,1073,0,0,1073,1,0,2,0,2,1,2,4,1,0,1,"Detchd",2004,2,1,246,4,4,"Y",0,120,0,0,0,0,1,3,"None",0,5,2006,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","0","0","0","1",536.5,268.25
"20","RL",0,11327,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","1Fam","1Story",5,6,1967,1967,"Hip","CompShg","HdBoard","HdBoard","BrkFace",305,2,3,"CBlock",3,4,4,6,779,2,0,285,1064,"GasA",3,"Y",5,1064,0,0,1064,0,1,1,0,3,1,2,6,1,1,4,"Attchd",1967,2,2,528,4,4,"Y",314,48,0,0,0,0,1,3,"None",0,6,2006,"WD","Normal",NA,0,0,1,"0","0","1","0","0","0","0","0","0","0","0","0","1",354.666666666667,177.333333333333
"80","RL",80,10366,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","Sawyer","1Fam","SLvl",6,7,1964,1964,"Gable","CompShg","HdBoard","Plywood","None",0,2,4,"CBlock",3,4,4,7,456,2,0,456,912,"GasA",3,"Y",5,934,0,0,934,0,1,1,0,2,1,2,4,1,0,1,"Attchd",1964,2,1,336,4,4,"Y",77,0,0,0,0,0,1,5,"Shed",500,7,2006,"WD","Normal",NA,0,0,0,"0","0","1","0","0","0","0","0","0","0","0","0","1",467,233.5
"20","RL",75,9000,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","Sawyer","1Fam","1Story",5,6,1966,1966,"Gable","CompShg","Plywood","Plywood","None",0,2,3,"CBlock",3,4,2,6,773,2,0,286,1059,"GasA",4,"Y",5,1059,0,0,1059,1,0,1,0,3,1,2,6,1,0,1,"Attchd",1966,4,1,286,4,4,"Y",0,88,0,0,0,0,1,2,"None",0,6,2006,"WD","Abnorml",NA,0,0,0,"0","0","1","0","0","0","0","0","0","0","0","0","1",353,176.5
"20","RL",0,9535,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","1Fam","1Story",5,5,1967,1967,"Gable","CompShg","HdBoard","HdBoard","BrkFace",450,2,3,"CBlock",3,4,2,5,194,3,982,0,1176,"GasA",3,"Y",5,1458,0,0,1458,1,0,1,1,3,1,2,7,1,1,4,"Attchd",1967,2,2,512,4,4,"Y",284,0,0,0,0,0,1,4,"None",0,7,2006,"WD","Normal",NA,0,0,1,"0","0","1","0","0","0","0","0","0","0","0","0","1",486,208.285714285714
"80","RL",0,7176,"Pave","None","IR1","Lvl","AllPub","CulDSac","Gtl","Sawyer","1Fam","SLvl",6,6,1978,1978,"Gable","CompShg","HdBoard","HdBoard","BrkFace",200,2,3,"CBlock",3,5,5,7,794,2,0,166,960,"GasA",2,"Y",5,1040,0,0,1040,1,0,1,0,3,1,2,6,1,1,3,"Detchd",1979,2,2,616,4,4,"Y",131,0,0,0,180,0,1,5,"None",0,7,2006,"WD","Normal",NA,0,0,1,"0","0","1","0","0","0","0","0","0","0","0","0","1",346.666666666667,173.333333333333
"90","RL",0,9662,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Duplex","1Story",5,4,1977,1977,"Gable","CompShg","Plywood","Plywood","None",0,2,3,"CBlock",4,4,2,2,0,2,0,1967,1967,"GasA",3,"Y",5,1967,0,0,1967,0,0,2,0,6,2,2,10,1,0,1,"Attchd",1977,4,2,580,4,4,"Y",170,0,0,0,0,0,1,3,"None",0,8,2006,"WD","Normal",NA,0,0,1,"0","0","1","0","0","0","0","0","0","0","0","0","0",327.833333333333,196.7
